item_id,user_id,timestamp
7969,56534,179465928
6772,2529,240444928
6232,20281,316575928
19066,23172,353440928
14827,3681,531255928
6611,15793,618288928
19066,30977,630640928
14827,7689,895957928
7969,21838,1260578928
7969,4614,1397969928
2194,11560,1575087928
21870,40271,1580851928
21553,21594,1620033928
21553,21594,1620033928
19888,54142,1687311928
14827,46525,1734854928
2194,59932,-2096313368
6611,44350,-1898563368
14827,53399,-1837719368
6956,55516,-1829192368
23029,40140,-1813067368
14191,35891,-788018368
17995,31990,-483712368
16445,43875,-228226368
6772,49373,137430632
14827,839,172744632
19888,57983,383117632
6159,18838,420764632
17291,23911,504645632
930,28697,828031632
21870,2844,1176249632
6611,21781,-1721140664
1047,43543,-1643133664
3032,12051,-1353374664
11587,8458,-1039704664
3032,25710,-1015563664
19066,1381,-314649664
19066,1381,-314649664
2194,6906,933586336
692,41190,1809097336
14827,40214,1965850336
7969,52569,1995762336
6611,58378,-2142467960
6956,9660,-1966440960
22785,23999,-1716355960
19066,13292,-1468045960
21870,48340,-1043702960
21646,31708,-420995960
2194,19098,-388180960
6611,13370,24460040
6772,23127,31796040
21870,51102,104290040
21630,35217,280877040
7969,10756,768842040
11587,38724,879087040
6356,38724,879698040
14827,59118,1218382040
13110,13735,1397921040
21553,47341,1640692040
21870,12095,1727809040
7969,28558,1741136040
10331,6967,2124259040
6474,20231,-2084986256
6356,29767,-1762062256
11550,5084,-1009003256
21646,26187,-959484256
4913,33096,-479621256
23029,2195,-201941256
14827,35407,-151863256
6772,9634,-128284256
14827,21753,-71883256
21553,24692,188507744
19888,17012,397074744
13187,39330,564920744
6356,36105,803399744
8395,35379,921609744
14827,24575,1010057744
21870,23546,1014804744
16277,40926,1143110744
1047,21036,1306990744
1047,17526,1315605744
4259,18372,1463608744
22788,5662,1524496744
23365,28776,1530037744
6956,59311,1623019744
9256,44254,1663386744
7969,19904,1689900744
21646,20643,1803483744
23096,33932,1866014744
1047,14324,1949180744
19066,24233,1956795744
23365,23049,1962482744
21646,30165,1999945744
6356,46282,2006861744
8395,58640,2009419744
21870,58614,2134948744
1047,48601,-2144208552
6772,30555,-2120809552
6956,55314,-2100330552
19066,6936,-2097957552
11451,27817,-1735060552
1047,3404,-1691853552
21630,17039,-1686881552
4147,22037,-1648150552
12935,31937,-1582799552
6772,31035,-1399520552
6356,27084,-1328648552
2194,39365,-983133552
17870,11183,-820959552
7969,25895,-813494552
6772,23956,-654151552
21553,15412,-539422552
6956,39245,-379895552
8395,29751,-258073552
10522,3265,-202994552
6772,9333,-202152552
1047,39452,-122492552
2194,57462,72868448
21870,40444,115648448
8395,58289,254491448
6772,7630,538021448
19888,22546,605069448
6772,41510,641694448
6772,31145,900749448
8395,43160,997504448
9256,59477,1241612448
6956,48499,1359526448
7969,43523,1500339448
6834,59809,1775391448
1047,6944,1790265448
7969,18348,1795006448
9256,2756,1813176448
14827,47092,1975495448
8395,44729,1984650448
21646,57597,1991851448
19066,3435,2010944448
13187,7967,-2089055848
6772,43576,-2043663848
6772,46381,-1962154848
10662,41036,-1885003848
9256,54715,-1620495848
8893,7371,-1528745848
21630,12513,-1521918848
1047,54680,-1486021848
21630,10575,-1469005848
6772,45449,-1457582848
9256,35107,-1309364848
15787,23961,-1298088848
8402,43583,-784465848
19066,44279,-756991848
9256,11894,-662379848
13536,50247,-654690848
21521,12315,-633145848
19066,10001,-606659848
11587,21775,-323255848
9256,59685,-266248848
6956,40403,-260573848
21553,24174,-159330848
14946,49485,-91710848
9256,54187,-19468848
6956,37116,217427152
21630,30258,352630152
6592,792,428443152
8402,54156,495361152
8395,24150,525624152
6956,6563,677458152
19888,55682,792125152
724,355,907302152
11587,40980,1152320152
7536,38975,1275997152
4620,45231,1297429152
6956,32844,1328599152
6596,37051,1386755152
21521,14937,1493779152
13187,26604,1543568152
8395,34531,1630380152
4620,19581,2145760152
9256,9484,-1947861144
8402,21834,-1870269144
8402,127,-1687828144
13187,35559,-1635432144
8402,21408,-1535848144
7969,55594,-1198971144
13187,9091,-1173324144
13187,47320,-1074142144
326,33820,-527259144
4204,35940,-460111144
6356,45193,-320442144
21870,55198,-227745144
12160,5084,-197566144
21553,35608,-189316144
8402,10717,-122376144
10510,2688,-120543144
21870,57205,-114315144
21107,6391,474946856
14899,45193,639036856
19888,43251,818344856
12973,31478,841883856
7969,29316,1000659856
6592,24581,1268815856
11587,40355,1708032856
6611,3278,1751264856
4620,27952,1811042856
13536,20814,2116853856
21646,53291,-2077671440
19066,5988,-1948514440
8402,132,-1825313440
21630,27548,-1699686440
4620,40103,-1645720440
19066,4313,-1615737440
12497,39092,-1411382440
13187,3002,-1085335440
21870,56528,-1065748440
21630,33739,-805896440
6834,15703,-737363440
13536,40359,-728634440
19716,59277,-624580440
11587,54765,-424229440
11587,31932,-354821440
13187,6661,-24903440
11587,12545,-17324440
8402,20038,132877560
8402,18310,305509560
21521,43917,383571560
13536,9592,464476560
8402,47337,653436560
23038,57589,659944560
21521,55296,804901560
20567,13355,806960560
19716,13355,1067748560
14827,2981,1072136560
13187,9850,1320755560
13536,54501,1356326560
11587,37692,1943486560
15663,1391,1957578560
6956,39228,1962672560
6356,749,1979169560
6834,27909,2114549560
6956,20624,-1968471736
15644,21882,-1907878736
19888,46742,-1896160736
7969,55625,-1886955736
16487,48751,-1828652736
6956,42967,-1796734736
16782,1968,-1743259736
14827,17251,-1732177736
8402,25271,-1726483736
23038,18873,-1662399736
7969,33259,-1649800736
19066,17374,-1638767736
13187,28694,-1568566736
13187,55170,-1559077736
22788,33938,-1543736736
12973,30421,-1481418736
21521,18291,-1452537736
13187,34169,-1406503736
4147,18545,-1387391736
15663,49997,-1373068736
19232,36084,-1355397736
6956,32711,-1317329736
13187,28668,-1238354736
22788,22665,-1205029736
6232,9178,-1129840736
14899,8352,-1094358736
21646,47160,-1012206736
7969,55677,-973652736
13536,14737,-880209736
8402,51804,-853985736
8402,23308,-697470736
21521,48836,-690251736
6956,51803,-648624736
10331,36732,-612487736
19066,3421,-611070736
6356,46795,-599839736
6956,37506,-591530736
6356,31808,-544776736
4313,59818,-524017736
7969,59818,-522923736
13536,59149,-522341736
16277,32741,-514280736
6592,49397,-358048736
8402,46490,-285843736
19716,49397,-256722736
19066,59695,-61984736
12973,38592,11467264
6834,25090,61110264
8402,11856,75890264
16069,46203,151016264
19066,53678,156927264
21630,43007,344917264
8402,13393,345982264
7969,36732,361692264
13187,38826,494023264
8402,43110,513289264
13187,59559,697502264
4913,47943,848820264
19888,1694,970793264
3652,8213,1031547264
21630,48093,1056543264
6356,29199,1151994264
19888,56013,1300630264
6956,52251,1556850264
6956,9243,1646725264
1846,5084,1652354264
11587,57994,1955841264
13187,23928,-2027021032
2158,40268,-1528631032
8392,57838,-913345032
6772,7214,-842351032
11341,11991,-670883032
21630,23331,-637505032
21870,6319,-429490032
21630,13667,-392364032
19066,27547,-26221032
6956,9393,2321968
13536,51672,1009545968
17352,57838,1436542968
6956,6884,1564885968
13187,32932,1646614968
21870,20682,1904678968
22797,30714,-1910739328
14899,749,-1784950328
8711,10732,-1512596328
8402,55979,-1258188328
19066,41645,-997351328
9808,30267,-935425328
19066,52782,272303672
22797,38075,341790672
5021,7493,444677672
6834,53457,555926672
21870,848,584963672
6772,27004,792379672
11587,9183,990310672
6956,58699,1048593672
13187,3398,1080330672
13187,7068,1316783672
21646,29139,1318091672
6956,17638,1440930672
6772,19587,1701796672
11587,32295,1758433672
6956,25479,1772272672
8893,51250,1862812672
6956,11925,1915625672
6772,31418,2012356672
21553,13970,2110651672
11587,11066,2137451672
21870,42186,-2013510624
15398,5084,-2010020624
9662,37851,-1824376624
8402,23232,-1672640624
9662,46328,-1593143624
13187,30787,-1592710624
8402,50429,-1511591624
10675,40727,-1431293624
13187,29967,-1415782624
6956,49740,-1400771624
11220,18801,-1376154624
19716,40738,-1336198624
19066,50901,-1297630624
8402,49538,-1243127624
23029,35935,-1038363624
13536,19596,-1029978624
2310,10601,-994661624
8402,2647,-983750624
8402,2647,-983750624
13536,23167,-945364624
6956,4043,-905079624
21630,12360,-809667624
19716,8826,-790203624
21870,28199,-766436624
8402,58143,-725447624
8402,20199,-693411624
13187,49201,-540948624
6834,18491,-525137624
8402,3416,-440902624
6956,26154,-205895624
13187,14509,-168584624
21646,28212,-138904624
22797,43218,-22873624
13536,55067,418655376
8402,14749,437955376
8402,22059,496660376
13187,59734,592753376
17291,40115,603193376
8651,26361,618583376
6956,12551,781401376
6956,9007,940352376
13536,25817,1099314376
13187,22512,1131797376
7058,55556,1228706376
22167,50088,1346028376
14899,14778,1346697376
13187,18661,1447641376
13187,4110,1528006376
6772,38282,1536561376
14899,35102,1815261376
6956,41335,1837635376
6956,24720,1956343376
9662,10135,-2065785920
11587,48678,-1778652920
23460,35727,-1665561920
9662,49891,-1626024920
3279,9949,-1619494920
8402,58799,-1098138920
13187,44612,-1039441920
9662,32437,-869536920
1706,12501,-829261920
13187,8336,-771493920
21553,13516,-743443920
9662,42061,-609572920
8402,9975,-494297920
15152,25614,48732080
13187,1486,624846080
4489,9650,966788080
11587,51011,1043659080
827,55872,1134598080
5591,26508,1383489080
2194,43642,1401713080
4361,47518,1819290080
4489,15709,2072141080
11587,45411,2080914080
977,53907,-2043767216
13187,42825,-1951621216
2194,40631,-1760703216
22167,2338,-1372279216
21870,48566,-1367145216
8402,53442,-1350992216
13187,9369,-1334376216
9662,11218,-1299861216
6956,15391,-1288825216
14321,41384,-1283541216
13536,11531,-1280627216
11807,24048,-1251915216
6956,43429,-1234474216
18522,22552,-1220377216
19716,28635,-1192953216
1280,34400,-1183041216
4489,32115,-1157088216
18693,57838,-1100107216
22425,27837,-1030709216
537,28430,-1025215216
11587,50098,-1023281216
8402,37730,-842206216
8893,48467,-841351216
13187,19550,-837393216
8893,8767,-836876216
8402,40112,-836313216
4361,13378,-836024216
6772,58038,-835807216
8402,27437,-828202216
13187,31588,-823446216
8402,35307,-819744216
22797,30605,-806877216
11587,17391,-798320216
23038,7606,-795348216
7969,31535,-771477216
22797,42693,-756136216
2194,53394,-750377216
23053,42289,-742652216
2194,3990,-725065216
4361,39223,-693964216
6772,44384,-662817216
1706,56325,-585940216
8402,15463,-573607216
6834,20302,-507956216
8402,26737,-388540216
8402,44393,-379179216
13536,23252,-243880216
13187,46006,-62106216
8402,1391,154543784
2194,1071,176195784
9662,52700,876506784
8402,24591,927404784
13187,17756,994634784
20329,34281,1107534784
7969,41535,1232264784
13187,49216,1495111784
1706,6427,1509958784
6956,46408,1528641784
13187,43451,1553112784
13187,58452,1562931784
14899,29009,1585978784
16277,32058,1767369784
6928,5669,1861633784
6592,18045,2133351784
4489,38235,-2078880512
6592,10451,-2039369512
13187,18996,-1829793512
13187,34343,-1816006512
13187,24219,-1670137512
2194,26188,-1591572512
21870,58004,-1520576512
13536,18331,-1499083512
8464,51046,-1498156512
6772,47723,-1475579512
4489,10465,-1475214512
8651,58528,-1309852512
6592,20708,-1307511512
6772,16840,-880152512
537,47681,-835011512
19066,33987,-786565512
14899,13103,-691259512
12975,5084,-528300512
11587,2412,-430013512
9662,40776,-404700512
4489,53498,-400532512
8402,19381,-397363512
22167,40216,-396543512
2194,10142,-396042512
6356,49531,-395879512
22797,49288,-395326512
11587,34327,-391697512
11587,8723,-389424512
13536,4811,-389167512
22861,21906,-381004512
22167,26689,-356883512
19066,27408,-354867512
10016,39684,-322333512
6772,26838,-316121512
20009,20811,-310766512
13187,9142,-304518512
13536,59302,-300217512
16782,33323,-299416512
6772,32575,-296920512
21870,45952,-284789512
21870,45952,-284789512
22167,38923,-266877512
6592,10055,-257423512
13187,39319,-226216512
13536,58764,-216324512
9662,33366,-205063512
5021,49533,-100561512
4361,52365,115288488
4361,32755,116631488
4361,7099,116857488
4284,38352,117688488
21521,4861,118386488
2194,55782,119075488
13187,17786,120429488
8402,48400,122764488
19066,5577,123476488
7969,10321,125458488
4361,25931,125773488
13187,37814,126766488
4313,27102,126989488
19066,45917,127038488
13187,39133,127344488
21630,34179,130110488
8402,41746,131202488
6956,8604,133449488
4204,57237,134061488
18655,9317,134109488
13536,27347,136120488
13536,46640,139991488
18522,10823,147513488
21521,28957,149919488
8402,14977,151670488
4361,38039,153572488
8402,44973,154191488
13187,29791,155479488
13536,12118,156704488
8402,58442,158272488
20009,12011,158787488
6772,50201,159540488
4361,14298,160166488
13187,7084,162543488
7969,25360,166452488
8402,27836,167115488
6772,14055,168166488
13536,33875,172348488
6834,6137,173887488
22167,56410,211055488
4361,28391,217574488
2194,3621,221679488
12935,26508,222278488
6956,12369,227523488
4489,55193,258540488
19066,25581,264308488
8402,57306,287038488
13536,2697,287106488
8402,35860,288166488
21646,43749,295221488
9892,28650,296313488
6772,59584,297669488
2194,53631,298171488
4489,16010,298818488
4489,59138,299026488
9662,5950,302025488
4489,6030,302658488
8402,32945,303039488
8402,6647,303710488
9662,23265,306798488
2194,23738,312890488
2806,8268,313619488
17480,26508,315028488
4361,17363,317405488
4489,58025,332491488
8402,42501,338109488
8402,44951,344280488
13187,43913,345743488
21646,3705,346731488
8402,29795,347551488
13536,57832,355034488
4489,9480,383300488
6772,47100,384934488
14452,30653,400080488
6772,54858,417597488
8402,21707,419806488
6772,58518,433849488
7969,31929,436636488
13187,57554,492937488
1586,24069,562559488
21870,18408,582135488
15320,59084,586984488
22425,23516,589907488
4489,477,638513488
8402,32429,639237488
9984,50445,640005488
13187,55246,640206488
537,47176,642062488
13187,56977,658446488
14827,47703,675753488
13187,45910,679849488
14827,22763,733391488
7969,26313,765467488
13187,28137,815642488
8402,14662,893982488
7759,23667,897282488
8402,21743,902004488
22797,46177,906577488
7759,33125,912498488
20009,55437,932898488
13187,40765,934262488
6772,44033,981842488
6772,39724,982885488
9662,38217,1018894488
15725,18930,1102729488
6956,7966,1126110488
6772,18606,1163443488
6772,23959,1172900488
9662,7895,1176381488
7969,52002,1184384488
6501,5084,1185175488
6772,34552,1255414488
1706,53735,1298268488
15725,35835,1357086488
6834,53320,1364201488
9662,10834,1368916488
8402,41504,1428779488
4489,59536,1452663488
4489,37262,1524258488
13536,34463,1591842488
20009,13176,1696209488
13187,57551,1772270488
13187,6733,1786350488
2806,51003,1794832488
21521,5195,1802855488
19418,2463,1874724488
20009,50400,1905162488
21870,54661,1991250488
4489,18487,2072640488
9662,18487,2073494488
13187,28075,2140247488
4489,48316,-2049561808
537,42374,-1922783808
3032,46277,-1898763808
8402,20892,-1828569808
2806,7020,-1822394808
2806,2541,-1744946808
4489,9971,-1741911808
6772,34524,-1735335808
2806,14912,-1734393808
977,9755,-1731892808
7969,53152,-1718414808
4113,2791,-1664427808
6772,2099,-1575612808
13187,43217,-1564195808
13187,47113,-1494268808
2806,22611,-1457576808
11435,40063,-1453054808
22167,391,-1391282808
6772,327,-1380222808
13187,47375,-1368934808
15725,8585,-1307828808
13187,54678,-1288970808
6772,47351,-1283780808
21521,46773,-1274840808
199,29337,-1243399808
9662,48020,-1235011808
20009,5593,-1229076808
20009,50147,-1214001808
15744,18500,-1193052808
2194,26451,-1180373808
9861,28920,-1051437808
537,16365,-1026944808
20009,36216,-939805808
7969,5483,-926047808
2806,52030,-883784808
8402,23404,-851794808
8402,49,-847987808
8402,16156,-641075808
2806,55154,-617439808
16902,47810,-616172808
7969,8802,-544531808
20009,4752,-541877808
4489,3693,-499968808
2806,43213,-462770808
4489,33694,-444938808
4489,59253,-421768808
6772,53846,-418531808
8402,54984,-372713808
8402,24871,-251329808
20009,16347,-251019808
537,28373,-246739808
20009,28373,-246668808
20009,30743,-237628808
23492,53080,-110068808
6772,39716,-93919808
6772,1645,63884192
22167,4396,281308192
9538,8405,334864192
8402,21686,375933192
9662,14038,722030192
22167,41741,775660192
6772,59873,829339192
8402,56716,830967192
7969,18269,831399192
4489,10777,835531192
13187,47929,838180192
21521,13837,839963192
20009,25701,850386192
9662,48444,860207192
13187,47263,866326192
2806,26387,866984192
977,3427,876689192
4313,21092,877194192
18174,50806,879675192
4489,34739,885627192
14899,2253,886039192
537,46494,933467192
4489,23499,940967192
21870,22230,966856192
2194,55000,975748192
18363,48947,997956192
13536,55853,999495192
977,52875,1082519192
13807,52476,1089350192
6834,8480,1107033192
15644,3070,1129046192
13187,47531,1129841192
20009,57500,1177647192
8402,29976,1187460192
4489,48957,1191275192
13187,7488,1220830192
2194,27412,1256852192
5021,9609,1266597192
537,33936,1268093192
2194,55866,1282393192
6356,29894,1347709192
6834,29894,1347791192
4489,17627,1358333192
15725,43466,1464722192
7759,48544,1533310192
199,47939,1609156192
15725,41909,1619692192
13187,2045,1647171192
15787,29623,1753568192
20009,3346,1826352192
8402,33615,1891997192
4489,25810,1927789192
2806,30642,1954211192
2771,53568,1983083192
2194,5667,1999583192
1706,49376,2047878192
537,48269,2051755192
4489,42599,2128713192
13187,29363,2140738192
13187,29363,2140738192
977,47457,-2119772104
4489,37740,-2062142104
5483,6083,-1901507104
11587,20042,-1875887104
4489,33657,-1818145104
20009,47350,-1814783104
9662,17129,-1770503104
2806,25622,-1747539104
7969,790,-1703227104
1447,19631,-1702815104
4489,52818,-1632227104
4489,17200,-1620900104
6956,17682,-1528954104
2194,45932,-1512974104
13187,49949,-1433604104
23460,47590,-1424856104
2806,30366,-1383769104
2194,57061,-1369082104
13187,39385,-1305659104
14827,9585,-1187820104
6772,19075,-1178686104
13187,30393,-1178187104
537,17191,-1162951104
22167,55444,-1124197104
15787,21958,-1039749104
20009,38793,-1012491104
2194,27601,-663439104
13187,10468,-600599104
11435,8265,-593522104
4489,38524,-576618104
1706,36696,-482936104
4489,5658,-383639104
14827,45583,-213328104
21646,49899,-153569104
2806,25540,-72200104
13187,49368,-29994104
20009,21788,264627896
22797,13256,310674896
15725,22122,395194896
13187,40175,429759896
2806,36207,623215896
2806,36207,623215896
14899,2865,685983896
12806,24225,699879896
1897,49897,716308896
977,13689,833870896
13187,419,1098624896
4489,54875,1269035896
17426,6327,1306265896
19066,6021,1644277896
6592,19708,1648533896
20009,10632,1652430896
20009,27246,1664598896
2194,49504,1676544896
13187,50862,1681550896
21521,21018,1717966896
8402,24568,1728751896
10033,6355,1743438896
8402,32095,1759392896
5051,5631,1825980896
11587,22696,1827098896
4489,47081,1870057896
20009,54557,1894884896
977,17000,1903940896
1706,14143,1978603896
4489,20047,2071504896
8402,15454,2099027896
537,29042,2104040896
22353,47290,-2144946400
13187,35160,-2139847400
13187,39270,-2139725400
4489,37712,-2137342400
977,46943,-2135842400
6592,30584,-2129676400
6772,31546,-2129447400
537,4142,-2127107400
6772,13082,-2126191400
8402,7140,-2122875400
15660,1756,-2120343400
8402,1286,-2119890400
4489,55233,-2118371400
15787,40079,-2118184400
2194,37418,-2117455400
1706,13245,-2116296400
4489,24742,-2113373400
537,51800,-2104693400
1706,36194,-2104635400
5264,45476,-2101761400
19066,13743,-2099752400
6834,41018,-2096855400
199,12039,-2056767400
8402,17634,-2042322400
6772,33741,-2035218400
13187,40,-2016111400
4489,37614,-2009477400
18134,54026,-2003210400
21630,2385,-1996583400
21646,20099,-1993257400
20415,12894,-1968039400
8402,4951,-1933704400
8402,11131,-1874130400
4489,58815,-1845815400
20887,8410,-1773644400
15956,6577,-1759965400
17927,48167,-1708611400
15725,34000,-1601881400
13187,40184,-1597804400
9662,44703,-1595248400
9474,25381,-1579741400
17556,47252,-1576806400
22425,30411,-1525826400
7969,54359,-1499665400
537,54359,-1499472400
13187,19632,-1486773400
13187,19632,-1486773400
6772,17167,-1428245400
5591,50497,-1415435400
15725,5585,-1408168400
8402,6732,-1357498400
14899,2185,-1244654400
2194,53585,-1167019400
19066,1670,-1160383400
537,35464,-1111051400
13187,44239,-1082411400
2771,30648,-1078159400
537,7892,-1044419400
977,36435,-1013437400
13187,37048,-1013047400
13940,24830,-1009718400
15725,46924,-989819400
14827,12104,-837387400
16674,7383,-802711400
3032,57737,-794147400
1305,5819,-738654400
23029,56200,-728582400
7969,35874,-724282400
22425,32384,-712786400
14976,713,-625613400
6974,53814,-576490400
18524,33185,-555821400
21870,54415,-472347400
10985,4652,-410619400
7969,6521,-392906400
8402,29647,-327238400
22513,57507,-216486400
22699,39955,130325600
13187,816,131187600
13187,11222,134302600
14579,32346,143571600
7969,19539,144016600
22598,31131,146322600
20009,25559,295598600
13187,7891,380490600
4355,44265,465215600
4489,9814,477125600
5545,7812,489974600
17056,50223,549775600
6772,51694,641495600
15725,56022,652397600
4913,34068,653472600
20009,13975,654870600
10382,38463,696356600
1706,23732,871584600
6834,2253,920332600
13187,3558,961657600
537,13301,1025044600
537,20713,1050948600
537,1230,1216117600
21870,25580,1312258600
22425,35063,1343014600
13187,52397,1420488600
13187,48505,1562530600
10718,49411,1759776600
13187,57887,1762084600
18152,17862,1766389600
977,48321,1766798600
15787,19286,1776958600
8402,52835,1807304600
1897,11940,1994182600
6356,44285,2071590600
10333,38988,2089686600
1706,21289,2126029600
13187,40839,-2041752696
20009,9905,-2031035696
13536,16626,-2029383696
5931,59643,-2021798696
13187,26204,-1970443696
4489,4668,-1966875696
4489,5899,-1963778696
537,16834,-1961752696
537,1293,-1954850696
18973,46333,-1933256696
13536,27478,-1787740696
8402,689,-1774477696
20690,29162,-1737260696
8402,17179,-1721653696
20009,15343,-1714977696
13187,41228,-1703931696
9662,4402,-1694441696
8464,13505,-1678013696
537,26925,-1563309696
8402,48807,-1542190696
20009,41003,-1510868696
6592,23919,-1493183696
6592,41594,-1449680696
23038,8004,-1446653696
13187,31276,-1446535696
7828,713,-1445532696
7969,16833,-1422832696
4579,47060,-1366636696
3395,53874,-1349393696
12806,39038,-1339897696
8651,639,-1297944696
13187,21821,-1283268696
14827,41370,-1261777696
537,59657,-1181250696
4489,9059,-1170878696
8402,12078,-1162681696
13187,58709,-1140031696
10033,20782,-1086262696
4489,39794,-1080069696
6956,26060,-1076428696
13187,14538,-1071429696
4313,53929,-1014843696
13187,7066,-913159696
1706,7862,-910169696
9662,47559,-899339696
11783,49106,-889633696
13187,53850,-829080696
13187,20732,-827020696
14321,20138,-821335696
2194,48105,-797261696
12337,20154,-759975696
12337,20154,-759975696
13187,3240,-744066696
2806,33169,-736865696
13187,30391,-642498696
13187,14879,-640723696
2554,13571,-640686696
22934,35355,-622557696
11435,42444,-612764696
15725,58946,-582808696
13187,21876,-558990696
13187,32847,-554949696
20009,36307,-410964696
13187,12789,-406425696
2887,55501,-398164696
6772,20361,-374310696
13187,7565,-368349696
8610,18816,-358361696
2806,53039,-220968696
977,6152,-190562696
8402,16455,-127479696
6772,19554,-117615696
6356,27107,66323304
977,57533,99128304
15152,6988,300635304
8402,13911,359654304
11587,19284,383374304
11435,50569,422304304
11435,42903,486605304
4489,43079,542655304
18998,22364,588197304
4489,23746,593567304
12015,53273,711493304
8610,14996,801916304
14899,13492,805609304
13536,141,807434304
1139,27691,820666304
22167,32810,823226304
8402,3233,839478304
21621,14740,977582304
13465,20494,981292304
977,41143,999462304
8610,32893,1014315304
21870,43013,1025582304
8610,40160,1055680304
13187,3543,1056612304
22167,9901,1159812304
4489,36934,1164526304
2806,19053,1224700304
2806,9406,1226979304
537,30077,1227987304
15725,45367,1244830304
13187,23644,1246633304
13187,2776,1248554304
824,1231,1248946304
537,56197,1315690304
21521,52650,1445162304
537,46077,1511117304
17828,57664,1544888304
14827,30756,1594415304
537,49939,1662318304
13187,44982,1756969304
537,23413,1757532304
18522,2583,1758668304
18522,2583,1758668304
8402,57732,1804463304
977,52325,1835329304
4489,36826,1840173304
4435,24638,1868721304
7465,24638,1868743304
5064,38201,1881655304
4489,54804,1977828304
21574,57296,-2099125992
8402,20429,-2028189992
8402,20429,-2028189992
8402,54995,-2025007992
15174,38721,-1935656992
10705,12506,-1855390992
11587,36256,-1852245992
15787,4616,-1838640992
8651,55726,-1816294992
13536,2334,-1755295992
13187,53190,-1754893992
4489,33953,-1724389992
11587,3057,-1716711992
2806,20237,-1714485992
21521,13197,-1669671992
